RequestId,prompt_len,output_len,app,inputmeanapp,input99app,outputmeanapp,output99app,sysmeanapp,sys99app,llmcalls,syslen,llmcalls_made
1066,50,50,2,50,50,50,50,50,50,1,50,1
1067,50,50,2,50,50,50,50,50,50,1,50,1
1068,50,50,2,50,50,50,50,50,50,1,50,1
1069,50,50,2,50,50,50,50,50,50,1,50,1
1070,50,50,2,50,50,50,50,50,50,1,50,1
1071,50,50,2,50,50,50,50,50,50,1,50,1
1072,50,50,2,50,50,50,50,50,50,1,50,1
1073,50,50,2,50,50,50,50,50,50,1,50,1
1074,50,50,2,50,50,50,50,50,50,1,50,1
1075,50,50,2,50,50,50,50,50,50,1,50,1
1076,50,50,2,50,50,50,50,50,50,1,50,1
1077,50,50,2,50,50,50,50,50,50,1,50,1
1078,50,50,2,50,50,50,50,50,50,1,50,1
1079,50,50,2,50,50,50,50,50,50,1,50,1
1080,50,50,2,50,50,50,50,50,50,1,50,1
1081,50,50,2,50,50,50,50,50,50,1,50,1
1082,50,50,2,50,50,50,50,50,50,1,50,1
1083,50,50,2,50,50,50,50,50,50,1,50,1
1084,50,50,2,50,50,50,50,50,50,1,50,1
1085,50,50,2,50,50,50,50,50,50,1,50,1
1086,50,50,2,50,50,50,50,50,50,1,50,1
1087,50,50,2,50,50,50,50,50,50,1,50,1
1088,50,50,2,50,50,50,50,50,50,1,50,1
1089,50,50,2,50,50,50,50,50,50,1,50,1
1090,50,50,2,50,50,50,50,50,50,1,50,1
1091,50,50,2,50,50,50,50,50,50,1,50,1
1092,50,50,2,50,50,50,50,50,50,1,50,1
1093,50,50,2,50,50,50,50,50,50,1,50,1
1094,50,50,2,50,50,50,50,50,50,1,50,1
1095,50,50,2,50,50,50,50,50,50,1,50,1
1096,50,50,2,50,50,50,50,50,50,1,50,1
1097,50,50,2,50,50,50,50,50,50,1,50,1
1098,50,50,2,50,50,50,50,50,50,1,50,1
1099,50,50,2,50,50,50,50,50,50,1,50,1
1100,50,50,2,50,50,50,50,50,50,1,50,1
1101,50,50,2,50,50,50,50,50,50,1,50,1
1102,50,50,2,50,50,50,50,50,50,1,50,1
1103,50,50,2,50,50,50,50,50,50,1,50,1
1104,50,50,2,50,50,50,50,50,50,1,50,1
1105,50,50,2,50,50,50,50,50,50,1,50,1
1106,50,50,2,50,50,50,50,50,50,1,50,1
1107,50,50,2,50,50,50,50,50,50,1,50,1
1108,50,50,2,50,50,50,50,50,50,1,50,1
1109,50,50,2,50,50,50,50,50,50,1,50,1
1110,50,50,2,50,50,50,50,50,50,1,50,1
1111,50,50,2,50,50,50,50,50,50,1,50,1
1112,50,50,2,50,50,50,50,50,50,1,50,1
1113,50,50,2,50,50,50,50,50,50,1,50,1
1114,50,50,2,50,50,50,50,50,50,1,50,1
1115,50,50,2,50,50,50,50,50,50,1,50,1
1116,50,50,2,50,50,50,50,50,50,1,50,1
1117,50,50,2,50,50,50,50,50,50,1,50,1
1118,50,50,2,50,50,50,50,50,50,1,50,1
1119,50,50,2,50,50,50,50,50,50,1,50,1
1120,50,50,2,50,50,50,50,50,50,1,50,1
1121,50,50,2,50,50,50,50,50,50,1,50,1
1122,50,50,2,50,50,50,50,50,50,1,50,1
1123,50,50,2,50,50,50,50,50,50,1,50,1
1124,50,50,2,50,50,50,50,50,50,1,50,1
1125,50,50,2,50,50,50,50,50,50,1,50,1
1126,50,50,2,50,50,50,50,50,50,1,50,1
1127,50,50,2,50,50,50,50,50,50,1,50,1
1128,50,50,2,50,50,50,50,50,50,1,50,1
1129,50,50,2,50,50,50,50,50,50,1,50,1
1130,50,50,2,50,50,50,50,50,50,1,50,1
1131,50,50,2,50,50,50,50,50,50,1,50,1
1132,50,50,2,50,50,50,50,50,50,1,50,1
1133,50,50,2,50,50,50,50,50,50,1,50,1
1134,50,50,2,50,50,50,50,50,50,1,50,1
1135,50,50,2,50,50,50,50,50,50,1,50,1
1136,50,50,2,50,50,50,50,50,50,1,50,1
1137,50,50,2,50,50,50,50,50,50,1,50,1
1138,50,50,2,50,50,50,50,50,50,1,50,1
1139,50,50,2,50,50,50,50,50,50,1,50,1
1140,50,50,2,50,50,50,50,50,50,1,50,1
1141,50,50,2,50,50,50,50,50,50,1,50,1
1142,50,50,2,50,50,50,50,50,50,1,50,1
1143,50,50,2,50,50,50,50,50,50,1,50,1
1144,50,50,2,50,50,50,50,50,50,1,50,1
1145,50,50,2,50,50,50,50,50,50,1,50,1
1146,50,50,2,50,50,50,50,50,50,1,50,1
1147,50,50,2,50,50,50,50,50,50,1,50,1
1148,50,50,2,50,50,50,50,50,50,1,50,1
1149,50,50,2,50,50,50,50,50,50,1,50,1
1150,50,50,2,50,50,50,50,50,50,1,50,1
1151,50,50,2,50,50,50,50,50,50,1,50,1
1152,50,50,2,50,50,50,50,50,50,1,50,1
1153,50,50,2,50,50,50,50,50,50,1,50,1
1154,50,50,2,50,50,50,50,50,50,1,50,1
1155,50,50,2,50,50,50,50,50,50,1,50,1
1156,50,50,2,50,50,50,50,50,50,1,50,1
1157,50,50,2,50,50,50,50,50,50,1,50,1
1158,50,50,2,50,50,50,50,50,50,1,50,1
1159,50,50,2,50,50,50,50,50,50,1,50,1
1160,50,50,2,50,50,50,50,50,50,1,50,1
1161,50,50,2,50,50,50,50,50,50,1,50,1
1162,50,50,2,50,50,50,50,50,50,1,50,1
1163,50,50,2,50,50,50,50,50,50,1,50,1
1164,50,50,2,50,50,50,50,50,50,1,50,1
1165,50,50,2,50,50,50,50,50,50,1,50,1
1166,50,50,2,50,50,50,50,50,50,1,50,1
1167,50,50,2,50,50,50,50,50,50,1,50,1
1168,50,50,2,50,50,50,50,50,50,1,50,1
1169,50,50,2,50,50,50,50,50,50,1,50,1
1170,50,50,2,50,50,50,50,50,50,1,50,1
1171,50,50,2,50,50,50,50,50,50,1,50,1
1172,50,50,2,50,50,50,50,50,50,1,50,1
1173,50,50,2,50,50,50,50,50,50,1,50,1
1174,50,50,2,50,50,50,50,50,50,1,50,1
1175,50,50,2,50,50,50,50,50,50,1,50,1
1176,50,50,2,50,50,50,50,50,50,1,50,1
1177,50,50,2,50,50,50,50,50,50,1,50,1
1178,50,50,2,50,50,50,50,50,50,1,50,1
1179,50,50,2,50,50,50,50,50,50,1,50,1
1180,50,50,2,50,50,50,50,50,50,1,50,1
1181,50,50,2,50,50,50,50,50,50,1,50,1
1182,50,50,2,50,50,50,50,50,50,1,50,1
1183,50,50,2,50,50,50,50,50,50,1,50,1
1184,50,50,2,50,50,50,50,50,50,1,50,1
1185,50,50,2,50,50,50,50,50,50,1,50,1
1186,50,50,2,50,50,50,50,50,50,1,50,1
1187,50,50,2,50,50,50,50,50,50,1,50,1
1188,50,50,2,50,50,50,50,50,50,1,50,1
1189,50,50,2,50,50,50,50,50,50,1,50,1
1190,50,50,2,50,50,50,50,50,50,1,50,1
1191,50,50,2,50,50,50,50,50,50,1,50,1
1192,50,50,2,50,50,50,50,50,50,1,50,1
1193,50,50,2,50,50,50,50,50,50,1,50,1
1194,50,50,2,50,50,50,50,50,50,1,50,1
1195,50,50,2,50,50,50,50,50,50,1,50,1
1196,50,50,2,50,50,50,50,50,50,1,50,1
1197,50,50,2,50,50,50,50,50,50,1,50,1
1198,50,50,2,50,50,50,50,50,50,1,50,1
1199,50,50,2,50,50,50,50,50,50,1,50,1
1200,50,50,2,50,50,50,50,50,50,1,50,1
1201,50,50,2,50,50,50,50,50,50,1,50,1
1202,50,50,2,50,50,50,50,50,50,1,50,1
1203,50,50,2,50,50,50,50,50,50,1,50,1
1204,50,50,2,50,50,50,50,50,50,1,50,1
1205,50,50,2,50,50,50,50,50,50,1,50,1
1206,50,50,2,50,50,50,50,50,50,1,50,1
1207,50,50,2,50,50,50,50,50,50,1,50,1
1208,50,50,2,50,50,50,50,50,50,1,50,1
1209,50,50,2,50,50,50,50,50,50,1,50,1
1210,50,50,2,50,50,50,50,50,50,1,50,1
1211,50,50,2,50,50,50,50,50,50,1,50,1
1212,50,50,2,50,50,50,50,50,50,1,50,1
1213,50,50,2,50,50,50,50,50,50,1,50,1
1214,50,50,2,50,50,50,50,50,50,1,50,1
1215,50,50,2,50,50,50,50,50,50,1,50,1
1216,50,50,2,50,50,50,50,50,50,1,50,1
1217,50,50,2,50,50,50,50,50,50,1,50,1
1218,50,50,2,50,50,50,50,50,50,1,50,1
1219,50,50,2,50,50,50,50,50,50,1,50,1
1220,50,50,2,50,50,50,50,50,50,1,50,1
1221,50,50,2,50,50,50,50,50,50,1,50,1
1222,50,50,2,50,50,50,50,50,50,1,50,1
1223,50,50,2,50,50,50,50,50,50,1,50,1
1224,50,50,2,50,50,50,50,50,50,1,50,1
1225,50,50,2,50,50,50,50,50,50,1,50,1
1226,50,50,2,50,50,50,50,50,50,1,50,1
1227,50,50,2,50,50,50,50,50,50,1,50,1
1228,50,50,2,50,50,50,50,50,50,1,50,1
1229,50,50,2,50,50,50,50,50,50,1,50,1
1230,50,50,2,50,50,50,50,50,50,1,50,1
1231,50,50,2,50,50,50,50,50,50,1,50,1
1232,50,50,2,50,50,50,50,50,50,1,50,1
1233,50,50,2,50,50,50,50,50,50,1,50,1
1234,50,50,2,50,50,50,50,50,50,1,50,1
1235,50,50,2,50,50,50,50,50,50,1,50,1
1236,50,50,2,50,50,50,50,50,50,1,50,1
1237,50,50,2,50,50,50,50,50,50,1,50,1
1238,50,50,2,50,50,50,50,50,50,1,50,1
1239,50,50,2,50,50,50,50,50,50,1,50,1
1240,50,50,2,50,50,50,50,50,50,1,50,1
1241,50,50,2,50,50,50,50,50,50,1,50,1
1242,50,50,2,50,50,50,50,50,50,1,50,1
1243,50,50,2,50,50,50,50,50,50,1,50,1
1244,50,50,2,50,50,50,50,50,50,1,50,1
1245,50,50,2,50,50,50,50,50,50,1,50,1
1246,50,50,2,50,50,50,50,50,50,1,50,1
1247,50,50,2,50,50,50,50,50,50,1,50,1
1248,50,50,2,50,50,50,50,50,50,1,50,1
1249,50,50,2,50,50,50,50,50,50,1,50,1
1250,50,50,2,50,50,50,50,50,50,1,50,1
1251,50,50,2,50,50,50,50,50,50,1,50,1
1252,50,50,2,50,50,50,50,50,50,1,50,1
1253,50,50,2,50,50,50,50,50,50,1,50,1
1254,50,50,2,50,50,50,50,50,50,1,50,1
1255,50,50,2,50,50,50,50,50,50,1,50,1
1256,50,50,2,50,50,50,50,50,50,1,50,1
1257,50,50,2,50,50,50,50,50,50,1,50,1
1258,50,50,2,50,50,50,50,50,50,1,50,1
1259,50,50,2,50,50,50,50,50,50,1,50,1
1260,50,50,2,50,50,50,50,50,50,1,50,1
1261,50,50,2,50,50,50,50,50,50,1,50,1
1262,50,50,2,50,50,50,50,50,50,1,50,1
1263,50,50,2,50,50,50,50,50,50,1,50,1
1264,50,50,2,50,50,50,50,50,50,1,50,1
1265,50,50,2,50,50,50,50,50,50,1,50,1
1266,50,50,2,50,50,50,50,50,50,1,50,1
1267,50,50,2,50,50,50,50,50,50,1,50,1
1268,50,50,2,50,50,50,50,50,50,1,50,1
1269,50,50,2,50,50,50,50,50,50,1,50,1
1270,50,50,2,50,50,50,50,50,50,1,50,1
1271,50,50,2,50,50,50,50,50,50,1,50,1
1272,50,50,2,50,50,50,50,50,50,1,50,1
1273,50,50,2,50,50,50,50,50,50,1,50,1
1274,50,50,2,50,50,50,50,50,50,1,50,1
1275,50,50,2,50,50,50,50,50,50,1,50,1
1276,50,50,2,50,50,50,50,50,50,1,50,1
1277,50,50,2,50,50,50,50,50,50,1,50,1
1278,50,50,2,50,50,50,50,50,50,1,50,1
1279,50,50,2,50,50,50,50,50,50,1,50,1
1280,50,50,2,50,50,50,50,50,50,1,50,1
1281,50,50,2,50,50,50,50,50,50,1,50,1
1282,50,50,2,50,50,50,50,50,50,1,50,1
1283,50,50,2,50,50,50,50,50,50,1,50,1
1284,50,50,2,50,50,50,50,50,50,1,50,1
1285,50,50,2,50,50,50,50,50,50,1,50,1
1286,50,50,2,50,50,50,50,50,50,1,50,1
1287,50,50,2,50,50,50,50,50,50,1,50,1
1288,50,50,2,50,50,50,50,50,50,1,50,1
1289,50,50,2,50,50,50,50,50,50,1,50,1
1290,50,50,2,50,50,50,50,50,50,1,50,1
1291,50,50,2,50,50,50,50,50,50,1,50,1
1292,50,50,2,50,50,50,50,50,50,1,50,1
1293,50,50,2,50,50,50,50,50,50,1,50,1
1294,50,50,2,50,50,50,50,50,50,1,50,1
1295,50,50,2,50,50,50,50,50,50,1,50,1
1296,50,50,2,50,50,50,50,50,50,1,50,1
1297,50,50,2,50,50,50,50,50,50,1,50,1
1298,50,50,2,50,50,50,50,50,50,1,50,1
1299,50,50,2,50,50,50,50,50,50,1,50,1
1300,50,50,2,50,50,50,50,50,50,1,50,1
1301,50,50,2,50,50,50,50,50,50,1,50,1
1302,50,50,2,50,50,50,50,50,50,1,50,1
1303,50,50,2,50,50,50,50,50,50,1,50,1
1304,50,50,2,50,50,50,50,50,50,1,50,1
1305,50,50,2,50,50,50,50,50,50,1,50,1
1306,50,50,2,50,50,50,50,50,50,1,50,1
1307,50,50,2,50,50,50,50,50,50,1,50,1
1308,50,50,2,50,50,50,50,50,50,1,50,1
1309,50,50,2,50,50,50,50,50,50,1,50,1
1310,50,50,2,50,50,50,50,50,50,1,50,1
1311,50,50,2,50,50,50,50,50,50,1,50,1
1312,50,50,2,50,50,50,50,50,50,1,50,1
1313,50,50,2,50,50,50,50,50,50,1,50,1
1314,50,50,2,50,50,50,50,50,50,1,50,1
1315,50,50,2,50,50,50,50,50,50,1,50,1
1316,50,50,2,50,50,50,50,50,50,1,50,1
1317,50,50,2,50,50,50,50,50,50,1,50,1
1318,50,50,2,50,50,50,50,50,50,1,50,1
1319,50,50,2,50,50,50,50,50,50,1,50,1
1320,50,50,2,50,50,50,50,50,50,1,50,1
1321,50,50,2,50,50,50,50,50,50,1,50,1
1322,50,50,2,50,50,50,50,50,50,1,50,1
1323,50,50,2,50,50,50,50,50,50,1,50,1
1324,50,50,2,50,50,50,50,50,50,1,50,1
1325,50,50,2,50,50,50,50,50,50,1,50,1
1326,50,50,2,50,50,50,50,50,50,1,50,1
1327,50,50,2,50,50,50,50,50,50,1,50,1
1328,50,50,2,50,50,50,50,50,50,1,50,1
1329,50,50,2,50,50,50,50,50,50,1,50,1
1330,50,50,2,50,50,50,50,50,50,1,50,1
1331,50,50,2,50,50,50,50,50,50,1,50,1
1332,50,50,2,50,50,50,50,50,50,1,50,1
1333,50,50,2,50,50,50,50,50,50,1,50,1
1334,50,50,2,50,50,50,50,50,50,1,50,1
1335,50,50,2,50,50,50,50,50,50,1,50,1
1336,50,50,2,50,50,50,50,50,50,1,50,1
1337,50,50,2,50,50,50,50,50,50,1,50,1
1338,50,50,2,50,50,50,50,50,50,1,50,1
1339,50,50,2,50,50,50,50,50,50,1,50,1
1340,50,50,2,50,50,50,50,50,50,1,50,1
1341,50,50,2,50,50,50,50,50,50,1,50,1
1342,50,50,2,50,50,50,50,50,50,1,50,1
1343,50,50,2,50,50,50,50,50,50,1,50,1
1344,50,50,2,50,50,50,50,50,50,1,50,1
1345,50,50,2,50,50,50,50,50,50,1,50,1
1346,50,50,2,50,50,50,50,50,50,1,50,1
1347,50,50,2,50,50,50,50,50,50,1,50,1
1348,50,50,2,50,50,50,50,50,50,1,50,1
1349,50,50,2,50,50,50,50,50,50,1,50,1
1350,50,50,2,50,50,50,50,50,50,1,50,1
1351,50,50,2,50,50,50,50,50,50,1,50,1
1352,50,50,2,50,50,50,50,50,50,1,50,1
1353,50,50,2,50,50,50,50,50,50,1,50,1
1354,50,50,2,50,50,50,50,50,50,1,50,1
1355,50,50,2,50,50,50,50,50,50,1,50,1
1356,50,50,2,50,50,50,50,50,50,1,50,1
1357,50,50,2,50,50,50,50,50,50,1,50,1
1358,50,50,2,50,50,50,50,50,50,1,50,1
1359,50,50,2,50,50,50,50,50,50,1,50,1
1360,50,50,2,50,50,50,50,50,50,1,50,1
1361,50,50,2,50,50,50,50,50,50,1,50,1
1362,50,50,2,50,50,50,50,50,50,1,50,1
1363,50,50,2,50,50,50,50,50,50,1,50,1
1364,50,50,2,50,50,50,50,50,50,1,50,1
1365,50,50,2,50,50,50,50,50,50,1,50,1
1366,50,50,2,50,50,50,50,50,50,1,50,1
1367,50,50,2,50,50,50,50,50,50,1,50,1
1368,50,50,2,50,50,50,50,50,50,1,50,1
1369,50,50,2,50,50,50,50,50,50,1,50,1
1370,50,50,2,50,50,50,50,50,50,1,50,1
1371,50,50,2,50,50,50,50,50,50,1,50,1
1372,50,50,2,50,50,50,50,50,50,1,50,1
1373,50,50,2,50,50,50,50,50,50,1,50,1
1374,50,50,2,50,50,50,50,50,50,1,50,1
1375,50,50,2,50,50,50,50,50,50,1,50,1
1376,50,50,2,50,50,50,50,50,50,1,50,1
1377,50,50,2,50,50,50,50,50,50,1,50,1
1378,50,50,2,50,50,50,50,50,50,1,50,1
1379,50,50,2,50,50,50,50,50,50,1,50,1
1380,50,50,2,50,50,50,50,50,50,1,50,1
1381,50,50,2,50,50,50,50,50,50,1,50,1
1382,50,50,2,50,50,50,50,50,50,1,50,1
1383,50,50,2,50,50,50,50,50,50,1,50,1
1384,50,50,2,50,50,50,50,50,50,1,50,1
1385,50,50,2,50,50,50,50,50,50,1,50,1
1386,50,50,2,50,50,50,50,50,50,1,50,1
1387,50,50,2,50,50,50,50,50,50,1,50,1
1388,50,50,2,50,50,50,50,50,50,1,50,1
1389,50,50,2,50,50,50,50,50,50,1,50,1
1390,50,50,2,50,50,50,50,50,50,1,50,1
1391,50,50,2,50,50,50,50,50,50,1,50,1
1392,50,50,2,50,50,50,50,50,50,1,50,1
1393,50,50,2,50,50,50,50,50,50,1,50,1
1394,50,50,2,50,50,50,50,50,50,1,50,1
1395,50,50,2,50,50,50,50,50,50,1,50,1
1396,50,50,2,50,50,50,50,50,50,1,50,1
1397,50,50,2,50,50,50,50,50,50,1,50,1
1398,50,50,2,50,50,50,50,50,50,1,50,1
1399,50,50,2,50,50,50,50,50,50,1,50,1
1400,50,50,2,50,50,50,50,50,50,1,50,1
1401,50,50,2,50,50,50,50,50,50,1,50,1
1402,50,50,2,50,50,50,50,50,50,1,50,1
1403,50,50,2,50,50,50,50,50,50,1,50,1
1404,50,50,2,50,50,50,50,50,50,1,50,1
1405,50,50,2,50,50,50,50,50,50,1,50,1
1406,50,50,2,50,50,50,50,50,50,1,50,1
1407,50,50,2,50,50,50,50,50,50,1,50,1
1408,50,50,2,50,50,50,50,50,50,1,50,1
1409,50,50,2,50,50,50,50,50,50,1,50,1
1410,50,50,2,50,50,50,50,50,50,1,50,1
1411,50,50,2,50,50,50,50,50,50,1,50,1
1412,50,50,2,50,50,50,50,50,50,1,50,1
1413,50,50,2,50,50,50,50,50,50,1,50,1
1414,50,50,2,50,50,50,50,50,50,1,50,1
1415,50,50,2,50,50,50,50,50,50,1,50,1
1416,50,50,2,50,50,50,50,50,50,1,50,1
1417,50,50,2,50,50,50,50,50,50,1,50,1
1418,50,50,2,50,50,50,50,50,50,1,50,1
1419,50,50,2,50,50,50,50,50,50,1,50,1
1420,50,50,2,50,50,50,50,50,50,1,50,1
1421,50,50,2,50,50,50,50,50,50,1,50,1
1422,50,50,2,50,50,50,50,50,50,1,50,1
1423,50,50,2,50,50,50,50,50,50,1,50,1
1424,50,50,2,50,50,50,50,50,50,1,50,1
1425,50,50,2,50,50,50,50,50,50,1,50,1
1426,50,50,2,50,50,50,50,50,50,1,50,1
1427,50,50,2,50,50,50,50,50,50,1,50,1
1428,50,50,2,50,50,50,50,50,50,1,50,1
1429,50,50,2,50,50,50,50,50,50,1,50,1
1430,50,50,2,50,50,50,50,50,50,1,50,1
1431,50,50,2,50,50,50,50,50,50,1,50,1
1432,50,50,2,50,50,50,50,50,50,1,50,1
1433,50,50,2,50,50,50,50,50,50,1,50,1
1434,50,50,2,50,50,50,50,50,50,1,50,1
1435,50,50,2,50,50,50,50,50,50,1,50,1
1436,50,50,2,50,50,50,50,50,50,1,50,1
1437,50,50,2,50,50,50,50,50,50,1,50,1
1438,50,50,2,50,50,50,50,50,50,1,50,1
1439,50,50,2,50,50,50,50,50,50,1,50,1
1440,50,50,2,50,50,50,50,50,50,1,50,1
1441,50,50,2,50,50,50,50,50,50,1,50,1
1442,50,50,2,50,50,50,50,50,50,1,50,1
1443,50,50,2,50,50,50,50,50,50,1,50,1
1444,50,50,2,50,50,50,50,50,50,1,50,1
1445,50,50,2,50,50,50,50,50,50,1,50,1
1446,50,50,2,50,50,50,50,50,50,1,50,1
1447,50,50,2,50,50,50,50,50,50,1,50,1
1448,50,50,2,50,50,50,50,50,50,1,50,1
1449,50,50,2,50,50,50,50,50,50,1,50,1
1450,50,50,2,50,50,50,50,50,50,1,50,1
1451,50,50,2,50,50,50,50,50,50,1,50,1
1452,50,50,2,50,50,50,50,50,50,1,50,1
1453,50,50,2,50,50,50,50,50,50,1,50,1
1454,50,50,2,50,50,50,50,50,50,1,50,1
1455,50,50,2,50,50,50,50,50,50,1,50,1
1456,50,50,2,50,50,50,50,50,50,1,50,1
1457,50,50,2,50,50,50,50,50,50,1,50,1
1458,50,50,2,50,50,50,50,50,50,1,50,1
1459,50,50,2,50,50,50,50,50,50,1,50,1
1460,50,50,2,50,50,50,50,50,50,1,50,1
1461,50,50,2,50,50,50,50,50,50,1,50,1
1462,50,50,2,50,50,50,50,50,50,1,50,1
1463,50,50,2,50,50,50,50,50,50,1,50,1
1464,50,50,2,50,50,50,50,50,50,1,50,1
1465,50,50,2,50,50,50,50,50,50,1,50,1
1466,50,50,2,50,50,50,50,50,50,1,50,1
1467,50,50,2,50,50,50,50,50,50,1,50,1
1468,50,50,2,50,50,50,50,50,50,1,50,1
1469,50,50,2,50,50,50,50,50,50,1,50,1
1470,50,50,2,50,50,50,50,50,50,1,50,1
1471,50,50,2,50,50,50,50,50,50,1,50,1
1472,50,50,2,50,50,50,50,50,50,1,50,1
1473,50,50,2,50,50,50,50,50,50,1,50,1
1474,50,50,2,50,50,50,50,50,50,1,50,1
1475,50,50,2,50,50,50,50,50,50,1,50,1
1476,50,50,2,50,50,50,50,50,50,1,50,1
1477,50,50,2,50,50,50,50,50,50,1,50,1
1478,50,50,2,50,50,50,50,50,50,1,50,1
1479,50,50,2,50,50,50,50,50,50,1,50,1
1480,50,50,2,50,50,50,50,50,50,1,50,1
1481,50,50,2,50,50,50,50,50,50,1,50,1
1482,50,50,2,50,50,50,50,50,50,1,50,1
1483,50,50,2,50,50,50,50,50,50,1,50,1
1484,50,50,2,50,50,50,50,50,50,1,50,1
1485,50,50,2,50,50,50,50,50,50,1,50,1
1486,50,50,2,50,50,50,50,50,50,1,50,1
1487,50,50,2,50,50,50,50,50,50,1,50,1
1488,50,50,2,50,50,50,50,50,50,1,50,1
1489,50,50,2,50,50,50,50,50,50,1,50,1
1490,50,50,2,50,50,50,50,50,50,1,50,1
1491,50,50,2,50,50,50,50,50,50,1,50,1
1492,50,50,2,50,50,50,50,50,50,1,50,1
1493,50,50,2,50,50,50,50,50,50,1,50,1
1494,50,50,2,50,50,50,50,50,50,1,50,1
1495,50,50,2,50,50,50,50,50,50,1,50,1
1496,50,50,2,50,50,50,50,50,50,1,50,1
1497,50,50,2,50,50,50,50,50,50,1,50,1
1498,50,50,2,50,50,50,50,50,50,1,50,1
1499,50,50,2,50,50,50,50,50,50,1,50,1
1500,50,50,2,50,50,50,50,50,50,1,50,1
1501,50,50,2,50,50,50,50,50,50,1,50,1
1502,50,50,2,50,50,50,50,50,50,1,50,1
1503,50,50,2,50,50,50,50,50,50,1,50,1
1504,50,50,2,50,50,50,50,50,50,1,50,1
1505,50,50,2,50,50,50,50,50,50,1,50,1
1506,50,50,2,50,50,50,50,50,50,1,50,1
1507,50,50,2,50,50,50,50,50,50,1,50,1
1508,50,50,2,50,50,50,50,50,50,1,50,1
1509,50,50,2,50,50,50,50,50,50,1,50,1
1510,50,50,2,50,50,50,50,50,50,1,50,1
1511,50,50,2,50,50,50,50,50,50,1,50,1
1512,50,50,2,50,50,50,50,50,50,1,50,1
1513,50,50,2,50,50,50,50,50,50,1,50,1
1514,50,50,2,50,50,50,50,50,50,1,50,1
1515,50,50,2,50,50,50,50,50,50,1,50,1
1516,50,50,2,50,50,50,50,50,50,1,50,1
1517,50,50,2,50,50,50,50,50,50,1,50,1
1518,50,50,2,50,50,50,50,50,50,1,50,1
1519,50,50,2,50,50,50,50,50,50,1,50,1
1520,50,50,2,50,50,50,50,50,50,1,50,1
1521,50,50,2,50,50,50,50,50,50,1,50,1
1522,50,50,2,50,50,50,50,50,50,1,50,1
1523,50,50,2,50,50,50,50,50,50,1,50,1
1524,50,50,2,50,50,50,50,50,50,1,50,1
1525,50,50,2,50,50,50,50,50,50,1,50,1
1526,50,50,2,50,50,50,50,50,50,1,50,1
1527,50,50,2,50,50,50,50,50,50,1,50,1
1528,50,50,2,50,50,50,50,50,50,1,50,1
1529,50,50,2,50,50,50,50,50,50,1,50,1
1530,50,50,2,50,50,50,50,50,50,1,50,1
1531,50,50,2,50,50,50,50,50,50,1,50,1
1532,50,50,2,50,50,50,50,50,50,1,50,1
1533,50,50,2,50,50,50,50,50,50,1,50,1
1534,50,50,2,50,50,50,50,50,50,1,50,1
1535,50,50,2,50,50,50,50,50,50,1,50,1
1536,50,50,2,50,50,50,50,50,50,1,50,1
1537,50,50,2,50,50,50,50,50,50,1,50,1
1538,50,50,2,50,50,50,50,50,50,1,50,1
1539,50,50,2,50,50,50,50,50,50,1,50,1
1540,50,50,2,50,50,50,50,50,50,1,50,1
1541,50,50,2,50,50,50,50,50,50,1,50,1
1542,50,50,2,50,50,50,50,50,50,1,50,1
1543,50,50,2,50,50,50,50,50,50,1,50,1
1544,50,50,2,50,50,50,50,50,50,1,50,1
1545,50,50,2,50,50,50,50,50,50,1,50,1
1546,50,50,2,50,50,50,50,50,50,1,50,1
1547,50,50,2,50,50,50,50,50,50,1,50,1
1548,50,50,2,50,50,50,50,50,50,1,50,1
1549,50,50,2,50,50,50,50,50,50,1,50,1
1550,50,50,2,50,50,50,50,50,50,1,50,1
1551,50,50,2,50,50,50,50,50,50,1,50,1
1552,50,50,2,50,50,50,50,50,50,1,50,1
1553,50,50,2,50,50,50,50,50,50,1,50,1
1554,50,50,2,50,50,50,50,50,50,1,50,1
1555,50,50,2,50,50,50,50,50,50,1,50,1
1556,50,50,2,50,50,50,50,50,50,1,50,1
1557,50,50,2,50,50,50,50,50,50,1,50,1
1558,50,50,2,50,50,50,50,50,50,1,50,1
1559,50,50,2,50,50,50,50,50,50,1,50,1
1560,50,50,2,50,50,50,50,50,50,1,50,1
1561,50,50,2,50,50,50,50,50,50,1,50,1
1562,50,50,2,50,50,50,50,50,50,1,50,1
1563,50,50,2,50,50,50,50,50,50,1,50,1
1564,50,50,2,50,50,50,50,50,50,1,50,1
1565,50,50,2,50,50,50,50,50,50,1,50,1
1566,50,50,2,50,50,50,50,50,50,1,50,1
1567,50,50,2,50,50,50,50,50,50,1,50,1
1568,50,50,2,50,50,50,50,50,50,1,50,1
1569,50,50,2,50,50,50,50,50,50,1,50,1
1570,50,50,2,50,50,50,50,50,50,1,50,1
1571,50,50,2,50,50,50,50,50,50,1,50,1
1572,50,50,2,50,50,50,50,50,50,1,50,1
1573,50,50,2,50,50,50,50,50,50,1,50,1
1574,50,50,2,50,50,50,50,50,50,1,50,1
1575,50,50,2,50,50,50,50,50,50,1,50,1
1576,50,50,2,50,50,50,50,50,50,1,50,1
1577,50,50,2,50,50,50,50,50,50,1,50,1
1578,50,50,2,50,50,50,50,50,50,1,50,1
1579,50,50,2,50,50,50,50,50,50,1,50,1
1580,50,50,2,50,50,50,50,50,50,1,50,1
